PLAYER_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,isHOF
1063,14.5,0.0,107.5,17.0,44.5,0.393,3.5,16.5,0.2885,4.0,6.0,0.6275,3.5,8.0,11.5,8.5,3.5,1.0,6.0,9.5,41.5,0
1064,16.0,0.0,54.0,8.0,17.0,0.471,0.0,0.0,0.0,3.0,6.0,0.5,3.0,6.0,9.0,3.0,1.0,1.0,4.0,14.0,19.0,0
1065,50.0,4.0,829.0,102.0,267.0,0.389,29.0,92.0,0.316,65.0,79.0,0.831,18.0,92.0,103.0,95.0,38.0,2.0,64.0,88.0,297.0,0
1067,11.0,0.0,58.0,8.0,23.0,0.348,2.0,6.0,0.333,0.0,0.0,0.0,2.0,5.0,7.0,3.0,4.0,0.0,3.0,7.0,18.0,0
1068,51.0,3.0,391.5,38.0,75.5,0.46499999999999997,0.0,0.5,0.0,25.5,36.0,0.6819999999999999,24.0,61.5,89.5,14.5,5.5,12.5,22.0,84.5,95.0,0
1070,4.5,0.0,37.0,6.5,20.5,0.3205,0.0,0.0,0.0,2.0,4.5,0.45,4.5,7.0,11.5,2.0,3.5,0.0,4.5,9.5,14.0,0
1073,11.0,0.0,72.0,14.0,27.0,0.514,0.0,0.0,0.0,7.0,10.0,0.624,5.0,11.0,15.0,2.0,2.0,2.0,9.0,11.0,31.0,0
1074,53.0,19.5,1288.0,130.0,333.0,0.383,56.5,158.0,0.3575,31.5,39.5,0.7935,12.0,78.5,90.5,146.0,44.0,2.0,66.5,68.0,348.0,0
1075,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0
1077,57.0,1.0,592.0,75.0,180.0,0.417,1.0,5.0,0.2,26.0,46.0,0.565,64.0,99.0,163.0,15.0,15.0,20.0,23.0,86.0,177.0,0
1080,12.0,0.0,88.0,21.0,51.0,0.408,5.0,18.0,0.322,21.0,22.0,0.846,6.0,8.0,14.0,2.0,3.0,0.0,7.0,13.0,67.0,0
1085,3.0,0.0,20.0,2.0,2.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,0
1086,7.0,0.0,37.0,10.0,28.0,0.357,1.0,8.0,0.3,3.0,4.0,0.667,3.0,3.0,6.0,1.0,3.0,0.0,3.0,3.0,27.0,0
1088,43.0,11.0,1161.0,160.0,399.0,0.394,57.0,163.0,0.351,42.0,54.0,0.791,11.0,64.0,75.0,129.0,27.0,2.0,57.0,94.0,462.0,0
1089,19.5,0.0,121.0,6.5,23.0,0.2205,0.0,0.0,0.0,8.0,12.0,0.611,5.5,17.0,22.5,6.5,1.0,12.0,8.5,14.5,21.0,0
1090,32.0,1.5,465.0,61.5,131.0,0.367,2.5,13.0,0.096,36.0,54.0,0.7030000000000001,21.0,33.0,54.0,28.5,18.5,16.5,26.0,60.0,161.5,0
1091,15.0,2.0,107.0,10.0,27.0,0.417,0.0,0.0,0.0,6.0,12.0,0.5,11.0,23.0,34.0,4.0,4.0,11.0,9.0,27.0,24.0,0
1093,3.0,0.0,36.0,3.0,9.0,0.333,0.0,1.0,0.0,7.0,7.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,13.0,0
1096,34.0,2.0,331.0,20.0,57.0,0.356,0.0,0.0,0.0,17.0,30.0,0.385,40.0,45.0,81.0,17.0,12.0,11.0,17.0,60.0,58.0,0
1097,28.0,1.0,181.0,27.0,79.0,0.342,0.0,1.0,0.0,18.0,22.0,0.818,15.0,15.0,30.0,10.0,3.0,7.0,21.0,37.0,72.0,0
1099,2.0,0.0,12.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,0
1100,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
1101,15.0,0.0,45.0,8.5,19.5,0.39,0.0,0.5,0.0,6.5,12.0,0.628,5.0,7.5,12.5,4.5,0.5,1.0,5.0,9.5,23.5,0
1106,50.0,0.0,428.0,46.0,101.0,0.403,0.0,0.0,0.0,39.0,51.0,0.667,40.0,49.0,95.0,32.0,10.0,13.0,30.0,66.0,136.0,0
1108,50.5,5.5,684.0,72.0,182.5,0.364,5.0,26.5,0.202,117.0,152.0,0.7805,67.0,96.5,163.5,39.5,38.0,10.0,45.5,95.0,266.0,0
1109,8.0,0.0,32.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,3.0,2.0,0.0,2.0,5.0,1.0,0
1110,39.0,1.5,438.5,66.0,143.0,0.437,0.0,1.0,0.0,22.0,35.0,0.635,33.5,64.5,99.0,13.0,9.5,13.5,19.5,38.0,160.0,0
1114,28.5,0.0,222.0,29.5,78.0,0.3925,5.5,16.5,0.3425,16.5,22.5,0.7825,17.0,18.0,31.5,23.0,11.0,3.5,17.0,26.5,75.0,0
1116,33.0,1.0,311.0,42.0,113.0,0.372,1.0,8.0,0.125,34.0,60.0,0.567,19.0,18.0,37.0,57.0,23.0,1.0,32.0,42.0,119.0,0
1117,57.0,0.0,510.0,51.0,116.0,0.44,0.0,0.0,0.0,48.0,79.0,0.608,58.0,76.0,134.0,11.0,14.0,13.0,27.0,75.0,150.0,0
1118,9.5,0.0,81.0,7.5,19.0,0.3705,0.0,0.0,0.0,4.5,8.0,0.572,5.0,7.0,12.0,4.5,3.0,2.0,7.0,17.5,19.5,0
1120,5.0,0.0,60.0,4.0,13.0,0.316,1.0,3.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,7.0,2.0,0.0,7.0,6.0,12.0,0
1121,8.0,0.0,45.0,6.0,19.0,0.316,1.0,6.0,0.167,6.0,8.0,0.75,3.0,3.0,6.0,0.0,2.0,1.0,1.0,3.0,19.0,0
1123,54.0,3.0,552.0,36.0,89.5,0.4285,0.0,0.0,0.0,14.5,31.5,0.47,49.5,100.5,148.5,17.0,8.5,20.0,33.0,101.0,88.5,0
1125,70.0,8.0,981.0,112.0,252.0,0.461,0.0,2.0,0.0,67.0,93.0,0.72,75.0,96.0,171.0,52.0,31.0,23.0,63.0,108.0,300.0,0
1126,15.0,0.5,138.5,9.5,28.5,0.4135,6.0,18.5,0.1665,5.5,8.5,0.3665,1.0,5.5,6.5,18.5,5.5,0.0,9.0,11.5,30.5,0
1127,3.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0
1128,27.5,0.0,164.0,22.5,57.0,0.5734999999999999,0.0,0.0,0.0,23.0,35.5,0.642,17.5,20.0,38.0,6.5,9.5,6.5,13.0,34.0,67.5,0
1129,8.0,0.0,95.0,12.0,29.0,0.432,0.0,4.0,0.0,8.0,10.0,0.8,3.0,5.0,8.0,12.0,6.0,0.0,5.0,9.0,32.0,0
1131,4.0,0.0,19.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,4.0,5.0,0
1132,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1133,16.0,0.0,150.0,14.0,31.0,0.459,1.0,1.0,0.5,6.0,13.0,0.533,3.0,20.0,23.0,20.0,7.0,2.0,11.0,21.0,35.0,0
1134,49.0,17.0,895.0,151.0,339.0,0.446,0.0,3.0,0.0,88.0,135.0,0.669,64.0,154.0,227.0,74.0,18.0,23.0,89.0,94.0,396.0,0
1136,70.0,24.0,665.0,54.0,121.0,0.446,0.0,1.0,0.0,45.0,61.0,0.738,56.0,109.0,165.0,17.0,16.0,32.0,41.0,119.0,153.0,0
1137,3.0,0.0,43.5,7.5,16.0,0.4165,3.0,7.0,0.5155000000000001,0.5,1.0,0.25,2.5,5.5,8.0,4.0,0.0,0.0,2.5,7.5,18.5,0
1138,18.0,0.0,139.0,8.5,26.5,0.3415,3.5,12.0,0.29300000000000004,2.0,2.5,0.65,5.5,11.0,16.0,20.0,2.5,0.5,9.5,13.5,22.0,0
1361,36.0,0.0,249.0,25.0,58.0,0.431,0.0,0.0,0.0,9.0,13.0,0.692,26.0,42.0,68.0,7.0,5.0,5.0,9.0,34.0,59.0,0
1365,79.5,45.5,2279.5,472.5,972.5,0.4885,5.0,19.0,0.22899999999999998,167.5,227.0,0.7144999999999999,166.5,283.0,453.5,149.0,64.5,38.0,159.0,230.5,1118.0,0
1380,22.0,0.0,308.0,36.0,119.0,0.376,21.0,70.0,0.267,8.0,10.0,0.8,19.0,24.0,43.0,26.0,10.0,3.0,14.0,33.0,98.0,0
1381,67.0,41.5,1617.5,364.5,785.5,0.46499999999999997,3.0,15.0,0.286,108.5,134.5,0.8674999999999999,64.0,105.5,185.0,105.5,55.0,11.5,112.5,134.5,855.0,0
1425,36.0,2.5,505.0,66.5,133.0,0.5165,0.0,1.0,0.0,33.0,49.0,0.728,51.0,76.0,133.0,14.5,13.5,19.5,26.5,72.0,177.5,0
1429,4.0,0.0,43.0,4.0,13.0,0.398,1.0,6.0,0.406,2.0,2.0,0.758,1.0,4.0,5.0,1.0,2.0,0.0,3.0,2.0,11.0,0
1432,10.5,0.0,102.5,12.0,31.0,0.4175,0.0,0.0,0.0,5.5,7.0,0.6405000000000001,7.0,14.0,18.0,2.5,3.0,4.5,4.5,15.5,29.0,0
1434,43.0,12.0,599.0,39.0,99.0,0.394,0.0,0.0,0.0,25.0,33.0,0.758,37.0,85.0,122.0,31.0,7.0,19.0,38.0,95.0,103.0,0
1442,29.0,2.0,412.0,52.0,96.0,0.522,0.0,0.0,0.0,31.0,41.0,0.771,23.0,51.0,64.0,9.0,5.0,17.0,24.0,59.0,135.0,0
1444,52.0,1.0,721.0,120.0,245.0,0.496,0.0,2.0,0.0,48.0,77.0,0.623,76.0,122.0,198.0,30.0,11.0,15.0,33.0,56.0,288.0,0
1453,71.0,48.0,1951.0,536.0,1076.0,0.498,7.0,33.0,0.3,205.0,227.0,0.863,52.0,133.0,181.0,273.0,86.0,5.0,132.0,160.0,1267.0,0
1456,61.0,11.0,1071.0,130.0,286.0,0.478,2.0,5.0,0.333,28.0,41.0,0.727,16.0,54.0,71.0,79.0,17.0,4.0,32.0,43.0,291.0,0
1472,80.5,59.0,2522.5,536.5,1077.5,0.4615,12.0,36.5,0.2765,349.5,458.5,0.828,123.5,314.0,490.0,144.0,57.5,46.5,193.0,254.0,1391.5,0
1474,50.0,7.0,1004.0,128.0,266.0,0.466,0.0,2.0,0.0,103.0,127.0,0.795,74.0,143.0,231.0,50.0,18.0,8.0,57.0,137.0,359.0,0
1477,80.0,59.0,1699.0,155.0,398.0,0.405,56.0,148.0,0.403,43.0,73.0,0.581,33.0,129.0,174.0,88.0,55.0,25.0,52.0,166.0,412.0,0
1478,8.0,0.0,61.0,6.0,18.0,0.333,1.0,6.0,0.167,1.0,1.0,1.0,2.0,8.0,10.0,4.0,1.0,0.0,4.0,9.0,14.0,0
1479,66.0,2.0,1051.0,106.0,248.0,0.448,0.0,1.0,0.0,77.0,118.0,0.653,92.0,166.0,258.0,41.0,25.0,17.0,75.0,133.0,299.0,0
1489,69.0,68.0,2502.0,436.0,996.0,0.422,6.0,16.0,0.273,251.0,323.0,0.77,149.0,339.0,495.0,305.0,95.0,38.0,183.0,189.0,1129.0,0
1496,53.0,47.0,1578.0,308.0,708.0,0.445,60.0,161.0,0.373,156.0,195.0,0.832,98.0,245.0,347.0,82.0,43.0,21.0,119.0,151.0,831.0,0
1497,72.0,54.0,2216.0,280.0,749.0,0.418,107.0,315.0,0.384,226.0,266.0,0.898,25.0,128.0,190.0,287.0,66.0,9.0,134.0,136.0,893.0,0
1498,71.0,8.0,1517.0,172.0,389.0,0.44,19.0,63.0,0.302,112.0,156.0,0.8,18.0,119.0,142.0,228.0,45.0,6.0,62.0,73.0,571.0,0
1499,65.5,13.0,1337.5,160.5,338.5,0.478,1.0,4.5,0.125,53.0,79.5,0.687,94.0,208.5,322.0,36.0,28.0,63.5,47.0,159.0,383.0,0
1500,40.5,38.5,1527.5,279.0,659.5,0.4185,4.0,29.0,0.243,89.0,113.5,0.79,36.0,120.0,154.5,108.0,37.5,12.5,83.0,83.5,675.5,0
1501,46.0,19.0,1029.5,163.0,370.5,0.437,50.0,128.0,0.369,83.5,116.5,0.757,42.0,134.0,166.0,57.0,28.5,11.5,58.0,117.0,461.5,0
1502,56.5,3.5,715.0,69.5,161.5,0.48,0.0,0.0,0.0,26.0,56.5,0.4805,76.0,126.0,201.0,18.5,15.5,51.0,41.0,94.0,160.5,0
1504,52.5,6.0,741.0,94.5,182.5,0.5055000000000001,0.0,0.5,0.0,107.0,140.5,0.7725,127.5,163.5,299.0,10.5,13.5,6.0,52.0,164.0,318.0,0
1505,26.5,12.0,431.5,55.0,146.0,0.396,1.5,6.0,0.2485,27.5,39.0,0.709,40.0,44.0,81.0,25.0,19.0,12.5,30.5,55.0,135.0,0
1506,49.5,0.0,679.0,82.0,215.5,0.397,26.5,80.0,0.338,49.0,58.5,0.858,36.5,134.0,170.5,48.0,11.5,7.5,30.5,64.0,239.5,0
1507,50.0,27.0,1238.0,152.0,391.0,0.398,54.0,151.0,0.313,138.0,165.0,0.842,26.0,122.0,143.0,145.0,52.0,6.0,82.0,98.0,432.0,0
1508,65.0,13.0,1380.0,231.0,535.0,0.464,0.0,2.0,0.0,100.0,138.0,0.709,95.0,164.0,242.0,66.0,22.0,22.0,103.0,179.0,562.0,0
1509,52.5,6.5,815.5,81.0,179.0,0.4485,0.0,0.0,0.0,51.5,95.5,0.658,70.0,131.0,201.0,19.5,26.0,69.0,35.5,132.0,223.5,0
1510,53.0,25.0,1186.0,137.0,334.0,0.419,1.0,8.0,0.1,54.0,66.0,0.789,15.0,101.0,115.0,296.0,79.0,4.0,91.0,123.0,333.0,0
1511,6.0,0.0,34.0,5.0,14.0,0.357,1.0,1.0,0.5,0.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,5.0,11.0,0
1512,41.0,8.0,680.0,92.0,231.0,0.398,1.0,7.0,0.167,53.0,74.0,0.716,53.0,104.0,157.0,35.0,29.0,25.0,41.0,98.0,240.0,0
1513,45.0,5.0,680.0,47.0,114.0,0.473,0.0,0.0,0.0,23.0,38.0,0.693,67.0,97.0,164.0,10.0,23.0,20.0,22.0,110.0,106.0,0
1514,5.0,0.0,10.5,1.5,5.0,0.40549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,4.0,3.0,0
1515,72.0,65.0,2091.0,206.0,475.0,0.433,86.0,227.0,0.379,74.0,95.0,0.779,30.0,185.0,218.0,153.0,63.0,10.0,71.0,109.0,595.0,0
1516,30.0,3.0,404.5,65.0,192.0,0.33599999999999997,15.0,44.0,0.3385,41.5,51.0,0.8015,8.0,28.5,36.5,23.0,13.5,6.0,29.5,51.5,186.5,0
1517,63.5,6.0,1359.5,204.0,512.0,0.405,53.5,154.5,0.3595,79.0,99.5,0.783,43.5,142.0,179.5,152.0,49.5,4.5,70.5,103.0,559.5,0
1518,10.0,1.0,123.0,11.0,44.0,0.25,1.0,7.0,0.143,11.0,19.0,0.617,7.0,6.0,13.0,10.0,4.0,2.0,15.0,16.0,34.0,0
1519,27.0,1.0,267.5,27.5,56.5,0.47250000000000003,0.0,0.0,0.0,15.5,27.0,0.6505,24.0,29.0,53.0,6.5,7.5,6.0,13.5,48.5,75.5,0
1520,22.0,0.0,210.0,30.0,72.0,0.392,14.0,37.0,0.318,5.0,8.0,0.556,5.0,13.0,16.0,9.0,5.0,6.0,6.0,24.0,80.0,0
1521,72.5,5.0,1186.5,108.0,269.5,0.4265,3.0,12.5,0.354,58.0,78.0,0.7775000000000001,12.5,68.0,82.5,133.0,36.5,1.0,59.0,111.5,281.5,0
1522,22.5,2.0,224.5,25.5,78.5,0.329,0.5,5.5,0.05,13.5,24.0,0.75,13.5,35.0,48.5,19.5,11.0,5.5,21.0,31.5,65.0,0
1525,24.0,0.5,199.5,25.0,62.5,0.403,0.0,2.0,0.0,10.0,11.5,0.9,16.0,17.5,33.5,14.5,5.5,2.0,8.5,18.5,60.0,0
1526,9.5,0.0,46.0,7.0,19.5,0.357,0.0,3.5,0.0,10.5,13.5,0.8055,2.0,6.0,8.0,0.0,2.0,0.5,4.5,4.5,24.5,0
1527,22.0,0.0,108.0,23.5,42.0,0.5045,1.5,3.5,0.25,5.5,8.5,0.3235,6.5,8.5,15.0,7.0,6.5,0.5,13.5,12.0,54.0,0
1528,39.0,2.0,395.0,48.0,116.0,0.414,1.0,6.0,0.167,31.0,43.0,0.721,22.0,46.0,68.0,34.0,15.0,4.0,31.0,40.0,128.0,0
1529,15.0,0.0,110.0,12.0,26.0,0.462,0.0,0.0,0.0,16.0,25.0,0.64,9.0,22.0,31.0,2.0,5.0,2.0,8.0,13.0,40.0,0
1530,23.0,0.0,103.0,21.0,55.0,0.382,9.0,20.0,0.45,8.0,14.0,0.571,7.0,7.0,14.0,3.0,6.0,3.0,8.0,12.0,59.0,0
1531,39.0,10.0,596.0,108.0,221.0,0.438,0.0,1.0,0.0,66.0,81.0,0.813,56.0,81.0,128.0,22.0,12.0,6.0,37.0,70.0,245.0,0
1532,14.5,0.0,96.0,8.0,29.5,0.3405,5.0,15.5,0.3255,6.5,9.0,0.6605,3.0,8.5,11.5,3.0,4.5,2.0,8.5,13.0,27.5,0
1533,49.0,6.0,739.0,82.0,197.0,0.411,13.0,35.0,0.333,26.0,33.0,0.752,15.0,44.0,53.0,86.0,33.0,5.0,41.0,67.0,203.0,0
1535,17.0,0.0,80.0,9.0,15.0,0.6,0.0,0.0,0.0,8.0,10.0,0.8,8.0,19.0,27.0,5.0,4.0,4.0,2.0,14.0,26.0,0
1536,57.0,44.5,1734.5,286.5,695.0,0.4125,77.0,229.5,0.325,131.0,168.0,0.795,44.0,164.0,215.0,156.5,72.0,17.0,126.5,153.5,793.0,0
1538,55.0,10.0,1107.0,129.0,326.0,0.417,1.0,8.0,0.125,69.0,91.0,0.663,34.0,106.0,140.0,79.0,39.0,23.0,68.0,101.0,328.0,0
1539,20.0,0.0,146.0,19.0,58.0,0.328,0.0,2.0,0.0,23.0,30.0,0.767,2.0,5.0,7.0,36.0,7.0,1.0,21.0,27.0,61.0,0
1540,52.0,21.0,1150.0,137.0,341.0,0.4005,40.5,117.0,0.351,43.5,57.5,0.7355,41.0,67.0,108.0,54.0,39.0,21.5,53.0,115.0,358.0,0
1541,54.0,28.0,1051.0,114.0,282.0,0.405,14.0,42.0,0.306,58.0,79.0,0.736,19.0,58.0,82.0,126.0,38.0,10.0,56.0,79.0,292.0,0
1542,67.5,13.0,1304.0,214.5,478.5,0.425,18.0,53.5,0.32899999999999996,82.0,100.5,0.7955000000000001,74.0,154.5,228.5,50.0,32.0,27.5,58.0,123.5,517.0,0
1544,42.0,11.0,668.0,91.0,229.0,0.448,6.0,22.0,0.333,57.0,70.0,0.819,28.0,48.0,90.0,24.0,12.0,13.0,37.0,83.0,252.0,0
1545,40.0,0.0,370.0,46.5,121.5,0.389,15.0,38.5,0.419,24.5,35.0,0.6635,7.0,21.0,28.0,63.5,16.0,1.5,28.5,35.5,132.5,0
1548,64.0,31.0,1157.0,179.0,354.0,0.506,0.0,0.0,0.0,88.0,127.0,0.727,69.0,143.0,231.0,41.0,33.0,51.0,74.0,147.0,429.0,0
1554,6.0,0.0,72.0,3.0,22.0,0.136,0.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,2.0,6.0,0.0,3.0,7.0,6.0,0
1559,52.0,2.0,585.0,58.0,129.0,0.4,1.0,6.0,0.222,18.0,24.0,0.753,40.0,69.0,109.0,53.0,32.0,4.0,30.0,78.0,137.0,0
1562,45.0,3.0,705.0,90.0,176.0,0.502,0.0,0.0,0.0,36.0,45.0,0.742,39.0,90.0,129.0,31.0,14.0,11.0,41.0,94.0,216.0,0
1563,40.0,0.0,577.0,40.0,100.0,0.4,0.0,1.0,0.0,41.0,49.0,0.757,8.0,49.0,56.0,98.0,19.0,1.0,29.0,33.0,158.0,0
1564,5.5,0.0,14.5,1.0,4.0,0.25,0.0,0.0,0.0,3.5,4.0,0.6125,2.5,4.0,6.5,0.5,0.0,2.0,2.5,3.5,5.5,0
1565,25.5,1.0,146.0,11.0,28.5,0.4075,0.0,0.0,0.0,7.0,11.5,0.587,17.5,20.0,34.5,4.0,4.0,9.0,5.5,33.0,29.0,0
1569,57.0,1.0,740.0,93.0,197.0,0.487,0.0,1.0,0.0,46.0,77.0,0.597,63.0,105.0,168.0,19.0,12.0,73.0,34.0,73.0,232.0,0
1572,7.0,0.0,78.0,9.0,25.0,0.36,0.0,0.0,0.0,5.0,8.0,0.625,9.0,14.0,23.0,5.0,1.0,3.0,3.0,13.0,23.0,0
1575,9.0,0.0,34.0,4.0,14.0,0.286,4.0,12.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,0.0,3.0,1.0,3.0,6.0,14.0,0
1576,23.5,0.0,213.5,31.0,66.0,0.4665,0.0,0.5,0.0,13.5,25.0,0.636,29.5,26.0,55.5,11.0,10.0,3.0,18.0,32.5,75.5,0
1577,20.0,0.0,146.5,14.5,46.5,0.259,3.0,13.5,0.2705,6.0,13.5,0.222,8.5,9.5,18.0,9.0,8.0,6.5,9.0,17.0,38.0,0
1578,4.0,0.0,9.0,1.0,8.0,0.125,0.0,3.0,0.0,2.0,4.0,0.5,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0
1585,6.0,0.0,20.0,1.0,7.0,0.143,0.0,1.0,0.0,2.0,4.0,0.5,2.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,2.0,0
1591,4.0,0.0,25.0,4.0,10.0,0.4,1.0,1.0,1.0,2.0,5.0,0.4,3.0,1.0,4.0,5.0,2.0,0.0,6.0,2.0,11.0,0
1593,54.0,3.0,526.0,81.5,166.0,0.4885,0.0,1.0,0.0,26.0,45.5,0.659,57.5,121.5,179.0,23.5,14.0,21.5,31.5,81.5,189.0,0
1594,23.0,0.0,215.0,21.0,54.0,0.381,4.0,12.0,0.361,8.0,15.0,0.611,3.0,19.0,21.0,35.0,9.0,1.0,19.0,21.0,54.0,0
1600,26.0,0.0,208.0,25.0,51.0,0.449,0.0,0.0,0.0,12.0,13.0,0.808,15.0,37.0,52.0,7.0,6.0,3.0,11.0,28.0,62.0,0
1601,14.0,0.0,140.0,20.0,49.0,0.359,4.0,16.0,0.337,5.0,8.0,0.714,1.0,9.0,10.0,11.0,7.0,1.0,7.0,12.0,49.0,0
1603,23.0,0.0,290.0,39.0,84.0,0.404,14.0,41.0,0.352,14.0,20.0,0.75,8.0,24.0,32.0,24.0,6.0,4.0,17.0,47.0,107.0,0
1607,36.0,6.0,800.0,125.0,333.0,0.386,31.0,101.0,0.345,48.0,52.0,0.818,15.0,40.0,55.0,106.0,14.0,2.0,40.0,55.0,342.0,0
1609,19.0,0.0,131.0,19.0,50.0,0.373,1.0,1.0,0.5,1.0,5.0,0.2,13.0,27.0,40.0,4.0,3.0,8.0,11.0,22.0,40.0,0
1612,23.0,0.0,221.0,15.0,53.5,0.259,2.0,10.5,0.143,4.0,6.5,0.631,4.5,13.5,18.0,31.5,14.0,2.5,17.0,34.0,36.0,0
1619,15.5,0.0,124.0,12.0,37.5,0.269,2.5,7.5,0.1785,9.5,12.5,0.38,1.5,8.5,10.0,15.0,3.5,0.5,8.0,11.0,36.0,0
1622,80.0,74.0,2585.5,339.0,704.0,0.497,1.5,7.5,0.2385,176.5,241.5,0.754,166.0,366.0,529.5,278.0,57.0,52.0,137.0,178.0,853.5,0
1628,6.0,0.0,29.0,5.0,13.0,0.436,0.0,0.0,0.0,3.0,4.0,0.6,3.0,7.0,10.0,4.0,1.0,3.0,3.0,6.0,13.0,0
1630,29.0,0.0,406.0,51.0,94.0,0.505,0.0,0.0,0.0,30.0,35.0,0.787,29.0,55.0,84.0,19.0,7.0,13.0,22.0,65.0,128.0,0
1631,66.0,22.5,1121.5,173.5,336.0,0.493,0.0,2.5,0.0,68.5,99.0,0.6725,94.5,147.0,241.5,85.5,23.5,39.0,89.0,154.5,415.5,0
1635,22.0,0.0,69.0,14.0,37.0,0.378,0.0,2.0,0.0,4.0,8.0,0.5,12.0,12.0,24.0,1.0,0.0,3.0,2.0,9.0,32.0,0
1666,19.0,0.0,149.0,11.0,31.0,0.355,5.0,15.0,0.4,5.0,7.0,0.75,1.0,10.0,11.0,19.0,9.0,0.0,13.0,16.0,35.0,0
1667,37.0,0.0,380.0,37.0,86.0,0.43,18.0,48.0,0.442,22.0,25.0,0.88,3.0,23.0,26.0,82.0,9.0,0.0,30.0,50.0,119.0,0
1677,49.0,7.0,656.0,91.0,189.0,0.545,0.0,4.0,0.0,69.0,117.0,0.635,56.0,32.0,88.0,31.0,67.0,4.0,43.0,97.0,252.0,0
1680,20.0,0.0,170.0,20.0,59.5,0.388,0.0,2.0,0.0,10.5,15.0,0.7070000000000001,6.5,13.0,19.5,12.0,5.5,1.0,13.5,20.5,48.0,0
1682,8.0,0.0,26.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,2.0,1.0,3.0,8.0,6.0,0
1683,6.0,0.0,55.0,10.0,20.0,0.364,0.0,1.0,0.0,3.0,8.0,0.556,4.0,8.0,12.0,6.0,7.0,0.0,10.0,8.0,25.0,0
1709,45.0,34.0,1216.0,161.0,353.0,0.435,0.0,0.0,0.0,46.0,69.0,0.622,78.0,218.0,324.0,25.0,19.0,56.0,68.0,137.0,368.0,0
1710,79.0,68.0,2195.0,268.0,644.0,0.432,93.0,248.0,0.379,127.0,169.0,0.78,29.0,164.0,184.0,310.0,72.0,6.0,127.0,133.0,730.0,0
1711,60.0,47.0,1637.5,252.0,533.0,0.4575,49.0,127.5,0.3655,55.5,81.5,0.6964999999999999,98.5,233.5,354.5,57.0,30.0,81.5,53.0,217.5,639.0,0
1712,69.0,64.5,2391.0,483.0,1040.0,0.45,69.5,209.5,0.3415,205.5,295.0,0.7255,148.0,317.0,519.5,106.5,62.5,23.5,97.5,169.0,1223.5,0
1713,73.0,45.5,2012.5,363.5,833.0,0.429,103.0,263.5,0.3635,171.5,209.5,0.798,58.5,204.0,283.5,171.5,60.5,33.0,106.0,188.0,994.5,0
1714,69.0,6.0,851.0,108.0,237.0,0.475,0.0,3.0,0.0,55.0,88.0,0.567,106.0,154.0,262.0,43.0,44.0,37.0,53.0,153.0,268.0,0
1715,66.0,55.5,1880.0,250.5,611.5,0.386,100.0,303.0,0.3195,79.5,98.0,0.7905,16.0,122.5,140.0,314.5,79.0,5.0,115.0,92.0,691.5,0
1716,50.0,31.0,1281.0,192.0,478.0,0.397,29.0,93.0,0.333,117.0,151.0,0.775,39.0,129.0,161.0,130.0,60.0,15.0,95.0,97.0,558.0,0
1717,77.0,77.0,2769.0,600.0,1247.0,0.463,91.0,228.0,0.38,371.0,423.0,0.881,80.0,463.0,532.0,190.0,52.0,62.0,137.0,171.0,1681.0,0
1719,62.5,13.5,1477.0,262.0,591.0,0.442,14.5,50.0,0.326,123.0,178.5,0.6805000000000001,70.5,181.0,244.5,97.0,73.0,18.5,100.0,156.5,684.5,0
